STDR_YM,VIAT_SE_CD,VIAT_CD,VIAT_ID,LCLASDC,MLSFCDC,SCLASDC,DCLASDC,BCLASDC,VIAT_NM,ADRES_CD,ADRES_NM,TELNO,X_VALUE,Y_VALUE,ADRES_SP,BLCK_CD,REGIST_DE,ERSR_DE,REGIST_DT,geometry
,030205,0100,AA0000003954,교육/보건,보건시설,기타보건시설,약국,미분류,동성약국,,,,202777.569824,553950.52771,,215728,,,,POINT (202777.56982421875 553950.5277099609)
,030105,0204,AA0000003955,교육/보건,교육시설,대학교,종합대학,부속시설,고려대학교MK청산문화관,,,,202767.734192,554065.505798,,215714,,,,POINT (202767.73419189453 554065.5057983398)
,030105,0204,AA0000003956,교육/보건,교육시설,대학교,종합대학,부속시설,삼육대학교삼육대학교부속유치원자연학습체험장,,,,209541.149719,560542.110474,,,,,,POINT (209541.14971923828 560542.1104736328)
,030105,0204,AA0000003957,교육/보건,교육시설,대학교,종합대학,부속시설,삼육대학교바울관,,,,209451.384399,560349.117676,,2811,,,,POINT (209451.38439941406 560349.1176757812)
,030105,0204,AA0000003958,교육/보건,교육시설,대학교,종합대학,부속시설,삼육대학교원예학과온실,,,,209407.464783,560546.035217,,2811,,,,POINT (209407.46478271484 560546.0352172852)
,030105,0204,AA0000003959,교육/보건,교육시설,대학교,종합대학,부속시설,삼육대학교실험동물연구센터,,,,209375.099976,560577.22699,,2811,,,,POINT (209375.09997558594 560577.2269897461)
,030201,0000,AA0000003960,교육/보건,보건시설,병/의원,미분류,,에덴치과,,,,204111.333618,561463.594727,,353496,,,,POINT (204111.33361816406 561463.5947265625)
,070305,0105,AA0000003961,산업,서비스산업,금융/보험업,일반은행,하나은행,KEB하나은행365일코너,,,,204122.675293,561333.209778,,353496,,,,POINT (204122.67529296875 561333.209777832)
,070305,0102,AA0000003962,산업,서비스산업,금융/보험업,일반은행,우리은행,우리은행365코너,,,,203971.000916,561470.060486,,353498,,,,POINT (203971.00091552734 561470.0604858398)
,070301,0107,AA0000003963,숙박/음식,숙박시설,기타숙박시설,,,CF모텔,,,,202266.20697,559756.889404,,219276,,,,POINT (202266.20697021484 559756.8894042969)
,070301,0107,AA0000003964,숙박/음식,숙박시설,기타숙박시설,,,러쉬호텔,,,,202263.058289,559743.58429,,219276,,,,POINT (202263.05828857422 559743.5842895508)
,030101,0300,AA0000003965,교육/보건,교육시설,유아교육기관,사립유치원,,쌍문동금호1차아파트천사유치원,,,,202982.429688,562251.492188,,74381,,,,POINT (202982.4296875 562251.4921875)
,070301,0200,AA0000003966,산업,서비스산업,종합상품판매업,할인매장,미분류,굿모닝마트,,,,203085.703796,561274.407471,,102064,,,,POINT (203085.70379638672 561274.4074707031)
,030105,0204,AA0000003967,교육/보건,교육시설,대학교,종합대학,부속시설,홍익대학교사범대학부속고등학교펜싱체육관,,,,200234.060181,555102.329895,,218048,,,,POINT (200234.06018066406 555102.3298950195)
,030102,0200,AA0000003968,교육/보건,교육시설,초등교육기관,공립초등학교,,우촌초등학교,,,,201012.62561,555125.877808,,215608,,,,POINT (201012.62561035156 555125.8778076172)
,030101,0300,AA0000003969,교육/보건,교육시설,유아교육기관,사립유치원,,우촌유치원,,,,201072.312622,555115.00177,,215608,,,,POINT (201072.3126220703 555115.0017700195)
,030105,0204,AA0000003970,교육/보건,교육시설,대학교,종합대학,부속시설,삼육대학교그린교육실습장,,,,209587.226074,559857.97998,,364060,,,,POINT (209587.22607421875 559857.9799804688)
,030105,0204,AA0000003971,교육/보건,교육시설,대학교,종합대학,부속시설,삼육대학교주차요금소,,,,209592.222473,560448.494995,,2811,,,,POINT (209592.22247314453 560448.4949951172)
,030105,0204,AA0000003972,교육/보건,교육시설,대학교,종합대학,부속시설,삼육대학교생활실습관,,,,209529.886414,560465.520874,,2811,,,,POINT (209529.88641357422 560465.5208740234)
,030105,0204,AA0000003973,교육/보건,교육시설,대학교,종합대학,부속시설,삼육대학교학생생활상담센터,,,,209553.17511,560465.088318,,2811,,,,POINT (209553.17510986328 560465.0883178711)
,030101,0100,AA0000003974,교육/보건,교육시설,유아교육기관,어린이집,,삼육대학교삼육대학교부설어린이집,,,,209565.402893,560455.311829,,2811,,,,POINT (209565.4028930664 560455.3118286133)
,030103,0200,AA0000003975,교육/보건,교육시설,중등교육기관,공립중학교,,한국삼육중학교,,,,209568.44043,560173.254089,,2811,,,,POINT (209568.4404296875 560173.2540893555)
,030104,0200,AA0000003976,교육/보건,교육시설,고등교육기관,공립고등학교,,한국삼육고등학교,,,,209578.045105,560106.054321,,2811,,,,POINT (209578.04510498047 560106.0543212891)
,030105,0204,AA0000003977,교육/보건,교육시설,대학교,종합대학,부속시설,삼육대학교아트앤디자인관,,,,209364.701782,560512.307617,,2811,,,,POINT (209364.70178222656 560512.3076171875)
,030105,0204,AA0000003978,교육/보건,교육시설,대학교,종합대학,부속시설,삼육대학교에스라관,,,,209455.157593,560451.648499,,2811,,,,POINT (209455.15759277344 560451.6484985352)
,030105,0204,AA0000003979,교육/보건,교육시설,대학교,종합대학,부속시설,삼육대학교제1과학관,,,,209442.895081,560499.462097,,2811,,,,POINT (209442.8950805664 560499.462097168)
,030105,0204,AA0000003980,교육/보건,교육시설,대학교,종합대학,부속시설,삼육대학교학생휴게실,,,,209409.700012,560565.540771,,2811,,,,POINT (209409.70001220703 560565.5407714844)
,030105,0204,AA0000003981,교육/보건,교육시설,대학교,종합대학,부속시설,삼육대학교제2과학관,,,,209498.852295,560429.003784,,2811,,,,POINT (209498.85229492188 560429.0037841797)
,030105,0204,AA0000003982,교육/보건,교육시설,대학교,종합대학,부속시설,삼육대학교스튜디오국제세미나실,,,,209499.75,560455.09668,,2811,,,,POINT (209499.75 560455.0966796875)
,030105,0204,AA0000003983,교육/보건,교육시설,대학교,종합대학,부속시설,삼육대학교선교70주년기념관,,,,209317.15509,560486.213501,,2811,,,,POINT (209317.15509033203 560486.2135009766)
,030105,0204,AA0000003984,교육/보건,교육시설,대학교,종합대학,부속시설,서울과학기술대학교서울과학기술대학교불암학사기숙사,,,,206723.390076,559641.7323,,365070,,,,POINT (206723.3900756836 559641.7322998047)
,030105,0204,AA0000003985,교육/보건,교육시설,대학교,종합대학,부속시설,서울과학기술대학교서울과학기술대학교KB학사,,,,206732.995117,559588.248108,,365070,,,,POINT (206732.9951171875 559588.2481079102)
,060205,0000,AA0000003986,레저/관광/예술,문화/예술시설,공연/연극장,미분류,,나눔아트센터,,,,206854.320313,559649.032776,,355741,,,,POINT (206854.3203125 559649.0327758789)
,070305,0104,AA0000003987,산업,서비스산업,금융/보험업,일반은행,신한은행,신한은행365일바로바로코너,,,,204122.797913,561338.132202,,353496,,,,POINT (204122.79791259766 561338.1322021484)
,070301,0302,AA0000003988,산업,서비스산업,종합상품판매업,대형상가,일반종합상가,17단지주공상가,,,,204605.022095,560494.75592,,364029,,,,POINT (204605.02209472656 560494.7559204102)
,030101,0100,AA0000003989,교육/보건,교육시설,유아교육기관,어린이집,,창4동어린이집,,,,204703.045898,560297.273621,,364033,,,,POINT (204703.0458984375 560297.2736206055)
,070301,0107,AA0000003990,숙박/음식,숙박시설,기타숙박시설,,,유명모텔,,,,202233.730408,559879.280396,,220130,,,,POINT (202233.73040771484 559879.2803955078)
,070301,0107,AA0000003991,숙박/음식,숙박시설,기타숙박시설,,,실크로드모텔,,,,202276.843506,559930.078674,,220130,,,,POINT (202276.84350585938 559930.0786743164)
,070301,0107,AA0000003992,숙박/음식,숙박시설,기타숙박시설,,,휴모텔,,,,202285.748413,559735.671997,,219285,,,,POINT (202285.74841308594 559735.6719970703)
,070301,0107,AA0000003993,숙박/음식,숙박시설,기타숙박시설,,,얌모텔,,,,202250.644409,559872.237183,,220133,,,,POINT (202250.6444091797 559872.2371826172)
,070305,0102,AA0000003994,산업,서비스산업,금융/보험업,일반은행,우리은행,우리은행수유동지점,,,,202370.7229,560003.406677,,220109,,,,POINT (202370.72290039062 560003.4066772461)
,070301,0107,AA0000003995,숙박/음식,숙박시설,기타숙박시설,,,수유모텔,,,,202257.883484,559906.687073,,220130,,,,POINT (202257.88348388672 559906.6870727539)
,070301,0107,AA0000003996,숙박/음식,숙박시설,기타숙박시설,,,가든파크모텔,,,,202291.459473,559742.852417,,219285,,,,POINT (202291.45947265625 559742.8524169922)
,030101,0300,AA0000003997,교육/보건,교육시설,유아교육기관,사립유치원,,현대1차아파트행복한유치원,,,,202843.451294,562171.626526,,363604,,,,POINT (202843.4512939453 562171.6265258789)
,030201,0000,AA0000003998,교육/보건,보건시설,병/의원,미분류,,시립동부병원,,,,202785.535095,552868.286621,,59679,,,,POINT (202785.53509521484 552868.2866210938)
,030205,0100,AA0000003999,교육/보건,보건시설,기타보건시설,약국,미분류,연수당약국,,,,202771.908386,552991.495972,,352535,,,,POINT (202771.90838623047 552991.4959716797)
,010101,0000,AA0000004000,행정,중앙행정기관,중앙행정부처,미분류,,국제학술원,,,,197943.208313,557475.935303,,360892,,,,POINT (197943.20831298828 557475.9353027344)
,060202,0101,AA0000004001,레저/관광/예술,문화/예술시설,미술관,미술관,대형미술관,상원미술관,,,,197931.960083,556896.440491,,162180,,,,POINT (197931.9600830078 556896.4404907227)
,070301,0107,AA0000004002,숙박/음식,숙박시설,기타숙박시설,,,남대문호텔,,,,197958.769897,551297.306824,,206356,,,,POINT (197958.76989746094 551297.3068237305)
,030105,0204,AA0000004003,교육/보건,교육시설,대학교,종합대학,부속시설,삼육대학교학생회관,,,,209451.962708,560287.786011,,2811,,,,POINT (209451.96270751953 560287.7860107422)
,030106,0000,AA0000004004,교육/보건,교육시설,기타교육기관,미분류,,삼육대학교사회교육원,,,,209585.917786,560399.71582,,2811,,,,POINT (209585.91778564453 560399.7158203125)
,030105,0204,AA0000004005,교육/보건,교육시설,대학교,종합대학,부속시설,삼육대학교뉴스타트교육관,,,,209652.612305,560241.007629,,2811,,,,POINT (209652.6123046875 560241.0076293945)
,030105,0204,AA0000004006,교육/보건,교육시설,대학교,종합대학,부속시설,삼육대학교학생생활상담센터,,,,209611.179199,560463.681519,,,,,,POINT (209611.17919921875 560463.6815185547)
,030105,0204,AA0000004007,교육/보건,교육시설,대학교,종합대학,부속시설,서울과학기술대학교서울과학기술대학교협동문,,,,206669.53009,559641.940918,,365070,,,,POINT (206669.53009033203 559641.9409179688)
,030101,0100,AA0000004008,교육/보건,교육시설,유아교육기관,어린이집,,하계어린이집,,,,206758.344421,559712.618591,,355747,,,,POINT (206758.34442138672 559712.6185913086)
,030104,0200,AA0000004009,교육/보건,교육시설,고등교육기관,공립고등학교,,대진고등학교,,,,206599.791626,559822.043884,,355733,,,,POINT (206599.79162597656 559822.0438842773)
,070301,0302,AA0000004010,산업,서비스산업,종합상품판매업,대형상가,일반종합상가,신성상가,,,,204130.643616,561510.318726,,196468,,,,POINT (204130.64361572266 561510.3187255859)
,070305,0105,AA0000004011,산업,서비스산업,금융/보험업,일반은행,하나은행,KEB하나은행창동역지점,,,,204026.439209,561476.343994,,353485,,,,POINT (204026.43920898438 561476.3439941406)
,030101,0300,AA0000004012,교육/보건,교육시설,유아교육기관,사립유치원,,하늘유치원,,,,204513.238892,559553.80249,,364640,,,,POINT (204513.23889160156 559553.8024902344)
,030101,0300,AA0000004013,교육/보건,교육시설,유아교육기관,사립유치원,,꽃나라유치원,,,,207759.673218,560554.259705,,282280,,,,POINT (207759.67321777344 560554.2597045898)
,070301,0107,AA0000004014,숙박/음식,숙박시설,기타숙박시설,,,세피아모텔,,,,202286.695129,559768.211121,,219276,,,,POINT (202286.69512939453 559768.2111206055)
,030105,0204,AA0000004015,교육/보건,교육시설,대학교,종합대학,부속시설,서울과학기술대학교수림누리학사,,,,206870.906311,559588.836914,,364082,,,,POINT (206870.90631103516 559588.8369140625)
,030105,0204,AA0000004016,교육/보건,교육시설,대학교,종합대학,부속시설,서울과학기술대학교수림학사,,,,206922.524597,559612.010681,,365057,,,,POINT (206922.52459716797 559612.0106811523)
,070301,0107,AA0000004017,숙박/음식,숙박시설,기타숙박시설,,,더데이호텔,,,,204032.216187,565051.336792,,364255,,,,POINT (204032.21618652344 565051.3367919922)
,070301,0600,AA0000004018,산업,서비스산업,종합상품판매업,기타종합상품판매업,,지우유통,,,,209828.445496,559910.984985,,,,,,POINT (209828.44549560547 559910.9849853516)
,030101,0100,AA0000004019,교육/보건,교육시설,유아교육기관,어린이집,,한별키즈어린이집,,,,204126.06189,563367.370789,,363514,,,,POINT (204126.06188964844 563367.3707885742)
,030101,0100,AA0000004020,교육/보건,교육시설,유아교육기관,어린이집,,아이세상어린이집,,,,202988.741089,563245.602112,,352821,,,,POINT (202988.7410888672 563245.6021118164)
,070305,0105,AA0000004021,산업,서비스산업,금융/보험업,일반은행,하나은행,KEB하나은행365코너,,,,203073.44928,562913.595703,,352857,,,,POINT (203073.44927978516 562913.595703125)
,030105,0204,AA0000004022,교육/보건,교육시설,대학교,종합대학,부속시설,서울과학기술대학교창조융합연구동,,,,207119.668274,559041.690491,,364082,,,,POINT (207119.66827392578 559041.6904907227)
,030105,0204,AA0000004023,교육/보건,교육시설,대학교,종합대학,부속시설,서울과학기술대학교서울테크노파크FAB,,,,207080.023692,559043.915982,,364082,,,,POINT (207080.02369238282 559043.9159816895)
,030104,0200,AA0000004024,교육/보건,교육시설,고등교육기관,공립고등학교,,누원고등학교,,,,204450.570129,565066.218079,,363510,,,,POINT (204450.57012939453 565066.2180786133)
,050101,0000,AA0000004025,시설물,교통시설,철도/지하철,미분류,,방학역,,,,203924.936279,562969.066223,,348849,,,,POINT (203924.93627929688 562969.0662231445)
,010102,0000,AA0000004026,행정,중앙행정기관,중앙위원회,미분류,,"여산빌딩영어사랑학원,도봉구선거관리위원회",,,,203930.013184,563258.958496,,407937,,,,POINT (203930.01318359375 563258.9584960938)
,070301,0107,AA0000004027,숙박/음식,숙박시설,기타숙박시설,,,피카소모텔,,,,202340.108276,559985.834595,,220109,,,,POINT (202340.1082763672 559985.8345947266)
,070301,0107,AA0000004028,숙박/음식,숙박시설,기타숙박시설,,,솔리드모텔,,,,202373.460327,559872.278625,,218652,,,,POINT (202373.46032714844 559872.2786254883)
,030102,0200,AA0000004029,교육/보건,교육시설,초등교육기관,공립초등학교,,방학초등학교,,,,202802.243103,562719.255493,,352835,,,,POINT (202802.24310302734 562719.2554931641)
,030105,0204,AA0000004030,교육/보건,교육시설,대학교,종합대학,부속시설,삼육대학교문화교육관,,,,209771.030029,560465.68103,,,,,,POINT (209771.03002929688 560465.6810302734)
,030101,0100,AA0000004031,교육/보건,교육시설,유아교육기관,어린이집,,꿈을키우는해솔어린이집,,,,209812.24231,560517.632507,,,,,,POINT (209812.2423095703 560517.6325073242)
,030102,0200,AA0000004032,교육/보건,교육시설,초등교육기관,공립초등학교,,태강삼육초등학교,,,,209782.000122,560268.472107,,2811,,,,POINT (209782.0001220703 560268.4721069336)
,040113,0000,AA0000004033,숙박/음식,숙박시설,기타숙박시설,,,경기여관,,,,209516.679382,561105.484924,,,,,,POINT (209516.67938232422 561105.4849243164)
,030101,0100,AA0000004034,교육/보건,교육시설,유아교육기관,어린이집,,동아에코빌아파트에코빌어린이집,,,,204207.541321,564644.072998,,406887,,,,POINT (204207.54132080078 564644.0729980469)
,070301,0107,AA0000004035,숙박/음식,숙박시설,기타숙박시설,,,산장모텔,,,,204031.397705,565001.231079,,335821,,,,POINT (204031.39770507812 565001.2310791016)
,030201,0000,AA0000004036,교육/보건,보건시설,병/의원,미분류,,서울수치과,,,,204032.698425,564864.673523,,362414,,,,POINT (204032.69842529297 564864.6735229492)
