구,동,14세 이하 아동 수,~14세 비율,전체 어린이집 수,국공립 어린이집 수,국공립 어린이집 비율,전체 유치원 수,국공립 유치원 수,국공립 유치원 비율,어린이집 아동 수(구),어린이집 교사 수(구),어린이집 교사 1인당 아동 수(구),유치원 학생 수(구),교원 수(구),유치원 교원 1인당 학생 수(구),아동센터 수,면적당 아동센터 수,학교 수,학원 수,개소(구),녹지 면적 (㎡)(구),근린시설 수,동 면적(km2),근린시설 밀집도,정류장 수,면적당 정류장 수,지하철역 수,면적당 지하철역 수,총 아파트 수,5년 미만,5년 이상 10년 미만,10년 이상 15년 미만,15년 이상 20년 미만,20년 이상 30년 미만,30년 이상 40년 미만,40년 이상 50년 미만,50년 이상,20년 미만 아파트 비율,10년 미만 아파트 비율,30년 이상 아파트 비율,합계,외국인,외국인 비율,5대 범죄 발생 수,경찰서 및 지구대(구),경찰서 1개당 면적(구),cctv 수(구),공공도서관 수(구),공원 수(구),수 ,병원수,주간인구지수(%),주택수,일반가구수(가구),주택보급률,주택종류별 총합,단독주택합,일반단독주택,다가구주택,영업겸용주택,아파트,연립주택,다세대 주택,비거주용건물내주택,아파트/총합,16_예산액_x,16_집행액_x,17_예산액_x,17_집행액_x,18_예산액_x,18_집행액_x,19_예산액_x,19_집행액_x,20_예산액_x,20_집행액_x,16_effect,17_effect,18_effect,19_effect,20_effect,16_예산액_y,16_집행액_y,17_예산액_y,17_집행액_y,18_예산액_y,18_집행액_y,19_예산액_y,19_집행액_y,20_예산액_y,20_집행액_y
중구,다산동,718.0,0.0532878135668695,4.0,1.0,25.0,2.0,1.0,1.0,2712.0,696.0,3.9,937.0,91.0,10.296703296703296,2.0,3.92156862745098,7.0,16.0,400.0,221589.0,20.0,0.51,39.21568627450981,35.0,68.62745098039215,1.0,1.96078431372549,21729.0,2684.0,1220.0,4831.0,6013.0,5350.0,70.0,762.0,799.0,0.679,0.18,0.925,13954.0,480.0,0.03,3071.0,20.0,0.498,"2,584",8.0,5.0,72.0,28.0,321,4507.0,6264.0,72.0,4507.0,865,320,442,103,472.0,711,2374,85,0.1,150000,216500,246900,186800,400300,346600,350000,350000,497600,469600,1.4433333333333334,0.7565816119886594,0.8658506120409692,1.0,0.9437299035369776,0.0,0.1017601760176017,0.0479305058763413,0.0379430159833217,0.1802116402116402,0.2156862745098039,0.108695652173913,0.1630765760685688,0.1500110059432093,0.2169284597632695
중구,약수동,1450.0,0.0884415980481854,7.0,3.0,42.85714285714285,1.0,0.0,0.0,2712.0,696.0,3.9,937.0,91.0,10.296703296703296,0.0,0.0,0.0,20.0,400.0,221589.0,19.0,0.48,39.583333333333336,30.0,62.5,1.0,2.083333333333333,21729.0,2684.0,1220.0,4831.0,6013.0,5350.0,70.0,762.0,799.0,0.679,0.18,0.925,16610.0,215.0,0.01,3071.0,20.0,0.498,"2,584",8.0,5.0,72.0,33.0,321,6584.0,6925.0,95.1,6584.0,168,41,99,28,5344.0,389,658,25,0.81,150000,216500,246900,186800,400300,346600,350000,350000,497600,469600,1.4433333333333334,0.7565816119886594,0.8658506120409692,1.0,0.9437299035369776,0.0,0.1017601760176017,0.0479305058763413,0.0379430159833217,0.1802116402116402,0.2156862745098039,0.108695652173913,0.1630765760685688,0.1500110059432093,0.2169284597632695
중구,청구동,981.0,0.074323812410031,4.0,2.0,50.0,2.0,0.0,0.0,2712.0,696.0,3.9,937.0,91.0,10.296703296703296,0.0,0.0,3.0,35.0,400.0,221589.0,10.0,0.34,29.41176470588235,14.0,41.17647058823529,0.0,0.0,21729.0,2684.0,1220.0,4831.0,6013.0,5350.0,70.0,762.0,799.0,0.679,0.18,0.925,13451.0,252.0,0.02,3071.0,20.0,0.498,"2,584",8.0,5.0,72.0,10.0,321,4928.0,5764.0,85.5,4928.0,484,189,218,77,3844.0,115,432,53,0.78,150000,216500,246900,186800,400300,346600,350000,350000,497600,469600,1.4433333333333334,0.7565816119886594,0.8658506120409692,1.0,0.9437299035369776,0.0,0.1017601760176017,0.0479305058763413,0.0379430159833217,0.1802116402116402,0.2156862745098039,0.108695652173913,0.1630765760685688,0.1500110059432093,0.2169284597632695
중구,동화동,983.0,0.0980646448523543,3.0,3.0,100.0,0.0,0.0,0.0,2712.0,696.0,3.9,937.0,91.0,10.296703296703296,0.0,0.0,1.0,14.0,400.0,221589.0,14.0,0.26,53.84615384615385,10.0,38.46153846153846,0.0,0.0,21729.0,2684.0,1220.0,4831.0,6013.0,5350.0,70.0,762.0,799.0,0.679,0.18,0.925,10199.0,175.0,0.02,3071.0,20.0,0.498,"2,584",8.0,5.0,72.0,14.0,321,3180.0,3771.0,84.3,3180.0,224,43,108,73,2610.0,111,172,63,0.82,150000,216500,246900,186800,400300,346600,350000,350000,497600,469600,1.4433333333333334,0.7565816119886594,0.8658506120409692,1.0,0.9437299035369776,0.0,0.1017601760176017,0.0479305058763413,0.0379430159833217,0.1802116402116402,0.2156862745098039,0.108695652173913,0.1630765760685688,0.1500110059432093,0.2169284597632695
용산구,후암동,1273.0,0.0779976717112922,9.0,2.0,22.22222222222222,1.0,0.0,0.0,3728.0,845.0,4.4,1288.0,126.0,10.22222222222222,1.0,1.162790697674419,4.0,27.0,348.0,357739.0,27.0,0.86,31.3953488372093,30.0,34.88372093023256,0.0,0.0,36470.0,3871.0,1725.0,5840.0,4188.0,12536.0,2071.0,3091.0,3148.0,0.428,0.153,0.772,16812.0,491.0,0.03,2967.0,13.0,1.68230769230769,"2,970",4.0,2.0,64.0,15.0,125,5363.0,7283.0,73.6,5363.0,1470,580,767,123,618.0,575,2646,54,0.12,330000,265600,280000,221100,230000,192600,230000,206600,689200,577500,0.8048484848484848,0.7896428571428571,0.837391304347826,0.8982608695652174,0.837928032501451,0.1621621621621621,0.1557755775577557,0.0817577925396014,0.0856150104239054,0.0,0.0,0.0,0.0013533325814818,0.2554479418886198,0.2972530335740341
용산구,용산2가동,441.0,0.0489130434782608,2.0,2.0,100.0,0.0,0.0,0.0,3728.0,845.0,4.4,1288.0,126.0,10.22222222222222,0.0,0.0,2.0,7.0,348.0,357739.0,9.0,1.96,4.591836734693878,47.0,23.97959183673469,0.0,0.0,36470.0,3871.0,1725.0,5840.0,4188.0,12536.0,2071.0,3091.0,3148.0,0.428,0.153,0.772,10333.0,1317.0,0.13,2967.0,13.0,1.68230769230769,"2,970",4.0,2.0,64.0,6.0,125,3243.0,4502.0,72.0,3243.0,1105,181,782,142,374.0,128,1601,35,0.12,330000,265600,280000,221100,230000,192600,230000,206600,689200,577500,0.8048484848484848,0.7896428571428571,0.837391304347826,0.8982608695652174,0.837928032501451,0.1621621621621621,0.1557755775577557,0.0817577925396014,0.0856150104239054,0.0,0.0,0.0,0.0013533325814818,0.2554479418886198,0.2972530335740341
용산구,남영동,230.0,0.0323943661971831,3.0,1.0,33.33333333333333,0.0,0.0,0.0,3728.0,845.0,4.4,1288.0,126.0,10.22222222222222,1.0,0.8403361344537815,0.0,14.0,348.0,357739.0,51.0,1.19,42.85714285714286,119.0,100.0,2.0,1.680672268907563,36470.0,3871.0,1725.0,5840.0,4188.0,12536.0,2071.0,3091.0,3148.0,0.428,0.153,0.772,7552.0,452.0,0.06,2967.0,13.0,1.68230769230769,"2,970",4.0,2.0,64.0,36.0,125,1714.0,3789.0,45.2,1714.0,661,305,260,96,440.0,89,473,51,0.26,330000,265600,280000,221100,230000,192600,230000,206600,689200,577500,0.8048484848484848,0.7896428571428571,0.837391304347826,0.8982608695652174,0.837928032501451,0.1621621621621621,0.1557755775577557,0.0817577925396014,0.0856150104239054,0.0,0.0,0.0,0.0013533325814818,0.2554479418886198,0.2972530335740341
용산구,원효로2동,1216.0,0.0889018862406784,8.0,3.0,37.5,2.0,0.0,0.0,3728.0,845.0,4.4,1288.0,126.0,10.22222222222222,0.0,0.0,3.0,28.0,348.0,357739.0,19.0,0.71,26.76056338028169,50.0,70.42253521126761,0.0,0.0,36470.0,3871.0,1725.0,5840.0,4188.0,12536.0,2071.0,3091.0,3148.0,0.428,0.153,0.772,13795.0,117.0,0.01,2967.0,13.0,1.68230769230769,"2,970",4.0,2.0,64.0,7.0,125,4631.0,5443.0,85.1,4631.0,534,173,278,83,3216.0,118,735,28,0.69,330000,265600,280000,221100,230000,192600,230000,206600,689200,577500,0.8048484848484848,0.7896428571428571,0.837391304347826,0.8982608695652174,0.837928032501451,0.1621621621621621,0.1557755775577557,0.0817577925396014,0.0856150104239054,0.0,0.0,0.0,0.0013533325814818,0.2554479418886198,0.2972530335740341
용산구,효창동,1249.0,0.1162617518384064,8.0,3.0,37.5,0.0,0.0,0.0,3728.0,845.0,4.4,1288.0,126.0,10.22222222222222,1.0,2.272727272727273,5.0,20.0,348.0,357739.0,14.0,0.44,31.818181818181817,39.0,88.63636363636364,1.0,2.272727272727273,36470.0,3871.0,1725.0,5840.0,4188.0,12536.0,2071.0,3091.0,3148.0,0.428,0.153,0.772,10888.0,145.0,0.01,2967.0,13.0,1.68230769230769,"2,970",4.0,2.0,64.0,12.0,125,3463.0,3922.0,88.3,3463.0,271,76,146,49,1584.0,247,1333,28,0.46,330000,265600,280000,221100,230000,192600,230000,206600,689200,577500,0.8048484848484848,0.7896428571428571,0.837391304347826,0.8982608695652174,0.837928032501451,0.1621621621621621,0.1557755775577557,0.0817577925396014,0.0856150104239054,0.0,0.0,0.0,0.0013533325814818,0.2554479418886198,0.2972530335740341
용산구,용문동,992.0,0.0858651432528347,7.0,2.0,28.57142857142857,1.0,0.0,0.0,3728.0,845.0,4.4,1288.0,126.0,10.22222222222222,0.0,0.0,0.0,22.0,348.0,357739.0,17.0,0.28,60.71428571428571,22.0,78.57142857142857,0.0,0.0,36470.0,3871.0,1725.0,5840.0,4188.0,12536.0,2071.0,3091.0,3148.0,0.428,0.153,0.772,11664.0,111.0,0.01,2967.0,13.0,1.68230769230769,"2,970",4.0,2.0,64.0,13.0,125,4231.0,4937.0,85.7,4231.0,443,126,182,135,2282.0,78,1404,24,0.54,330000,265600,280000,221100,230000,192600,230000,206600,689200,577500,0.8048484848484848,0.7896428571428571,0.837391304347826,0.8982608695652174,0.837928032501451,0.1621621621621621,0.1557755775577557,0.0817577925396014,0.0856150104239054,0.0,0.0,0.0,0.0013533325814818,0.2554479418886198,0.2972530335740341
용산구,이촌1동,3725.0,0.1485839648982848,11.0,1.0,9.090909090909092,5.0,0.0,0.0,3728.0,845.0,4.4,1288.0,126.0,10.22222222222222,0.0,0.0,2.0,36.0,348.0,357739.0,18.0,2.86,6.293706293706294,63.0,22.02797202797203,1.0,0.3496503496503497,36470.0,3871.0,1725.0,5840.0,4188.0,12536.0,2071.0,3091.0,3148.0,0.428,0.153,0.772,25707.0,637.0,0.02,2967.0,13.0,1.68230769230769,"2,970",4.0,2.0,64.0,46.0,125,9540.0,8975.0,106.3,9540.0,0,0,0,0,9507.0,21,11,0,1.0,330000,265600,280000,221100,230000,192600,230000,206600,689200,577500,0.8048484848484848,0.7896428571428571,0.837391304347826,0.8982608695652174,0.837928032501451,0.1621621621621621,0.1557755775577557,0.0817577925396014,0.0856150104239054,0.0,0.0,0.0,0.0013533325814818,0.2554479418886198,0.2972530335740341
용산구,이촌2동,687.0,0.0855861467547028,4.0,3.0,75.0,0.0,0.0,0.0,3728.0,845.0,4.4,1288.0,126.0,10.22222222222222,0.0,0.0,1.0,9.0,348.0,357739.0,9.0,1.22,7.377049180327869,35.0,28.688524590163937,0.0,0.0,36470.0,3871.0,1725.0,5840.0,4188.0,12536.0,2071.0,3091.0,3148.0,0.428,0.153,0.772,8094.0,67.0,0.01,2967.0,13.0,1.68230769230769,"2,970",4.0,2.0,64.0,3.0,125,3415.0,3302.0,103.4,3415.0,60,11,13,36,2783.0,172,391,9,0.81,330000,265600,280000,221100,230000,192600,230000,206600,689200,577500,0.8048484848484848,0.7896428571428571,0.837391304347826,0.8982608695652174,0.837928032501451,0.1621621621621621,0.1557755775577557,0.0817577925396014,0.0856150104239054,0.0,0.0,0.0,0.0013533325814818,0.2554479418886198,0.2972530335740341
용산구,이태원1동,321.0,0.0524767042667974,5.0,0.0,0.0,0.0,0.0,0.0,3728.0,845.0,4.4,1288.0,126.0,10.22222222222222,0.0,0.0,1.0,6.0,348.0,357739.0,36.0,0.57,63.15789473684211,29.0,50.877192982456144,1.0,1.7543859649122808,36470.0,3871.0,1725.0,5840.0,4188.0,12536.0,2071.0,3091.0,3148.0,0.428,0.153,0.772,7947.0,1830.0,0.23,2967.0,13.0,1.68230769230769,"2,970",4.0,2.0,64.0,15.0,125,2198.0,3105.0,70.8,2198.0,815,304,409,102,712.0,246,373,52,0.32,330000,265600,280000,221100,230000,192600,230000,206600,689200,577500,0.8048484848484848,0.7896428571428571,0.837391304347826,0.8982608695652174,0.837928032501451,0.1621621621621621,0.1557755775577557,0.0817577925396014,0.0856150104239054,0.0,0.0,0.0,0.0013533325814818,0.2554479418886198,0.2972530335740341
용산구,이태원2동,587.0,0.0672317031267896,3.0,3.0,100.0,0.0,0.0,0.0,3728.0,845.0,4.4,1288.0,126.0,10.22222222222222,0.0,0.0,3.0,4.0,348.0,357739.0,21.0,0.86,24.41860465116279,28.0,32.55813953488372,1.0,1.162790697674419,36470.0,3871.0,1725.0,5840.0,4188.0,12536.0,2071.0,3091.0,3148.0,0.428,0.153,0.772,10427.0,1696.0,0.16,2967.0,13.0,1.68230769230769,"2,970",4.0,2.0,64.0,7.0,125,3058.0,4144.0,73.8,3058.0,1127,275,741,111,705.0,232,949,45,0.23,330000,265600,280000,221100,230000,192600,230000,206600,689200,577500,0.8048484848484848,0.7896428571428571,0.837391304347826,0.8982608695652174,0.837928032501451,0.1621621621621621,0.1557755775577557,0.0817577925396014,0.0856150104239054,0.0,0.0,0.0,0.0013533325814818,0.2554479418886198,0.2972530335740341
용산구,서빙고동,1114.0,0.0884829229547259,6.0,2.0,33.33333333333333,1.0,1.0,1.0,3728.0,845.0,4.4,1288.0,126.0,10.22222222222222,0.0,0.0,2.0,13.0,348.0,357739.0,24.0,2.8,8.571428571428571,65.0,23.214285714285715,1.0,0.3571428571428571,36470.0,3871.0,1725.0,5840.0,4188.0,12536.0,2071.0,3091.0,3148.0,0.428,0.153,0.772,13458.0,868.0,0.06,2967.0,13.0,1.68230769230769,"2,970",4.0,2.0,64.0,1.0,125,4268.0,4701.0,90.8,4268.0,618,259,301,58,2608.0,254,780,8,0.61,330000,265600,280000,221100,230000,192600,230000,206600,689200,577500,0.8048484848484848,0.7896428571428571,0.837391304347826,0.8982608695652174,0.837928032501451,0.1621621621621621,0.1557755775577557,0.0817577925396014,0.0856150104239054,0.0,0.0,0.0,0.0013533325814818,0.2554479418886198,0.2972530335740341
용산구,보광동,515.0,0.0405033425088478,5.0,2.0,40.0,0.0,0.0,0.0,3728.0,845.0,4.4,1288.0,126.0,10.22222222222222,1.0,1.4084507042253522,2.0,13.0,348.0,357739.0,25.0,0.71,35.21126760563381,28.0,39.43661971830986,0.0,0.0,36470.0,3871.0,1725.0,5840.0,4188.0,12536.0,2071.0,3091.0,3148.0,0.428,0.153,0.772,14060.0,1345.0,0.1,2967.0,13.0,1.68230769230769,"2,970",4.0,2.0,64.0,21.0,125,3588.0,6643.0,54.0,3588.0,2024,564,1288,172,550.0,81,892,41,0.15,330000,265600,280000,221100,230000,192600,230000,206600,689200,577500,0.8048484848484848,0.7896428571428571,0.837391304347826,0.8982608695652174,0.837928032501451,0.1621621621621621,0.1557755775577557,0.0817577925396014,0.0856150104239054,0.0,0.0,0.0,0.0013533325814818,0.2554479418886198,0.2972530335740341
용산구,청파동,855.0,0.0447784644390908,9.0,2.0,22.22222222222222,1.0,1.0,1.0,3728.0,845.0,4.4,1288.0,126.0,10.22222222222222,1.0,1.1111111111111112,2.0,11.0,348.0,357739.0,40.0,0.9,44.44444444444444,50.0,55.55555555555556,0.0,0.0,36470.0,3871.0,1725.0,5840.0,4188.0,12536.0,2071.0,3091.0,3148.0,0.428,0.153,0.772,19833.0,739.0,0.04,2967.0,13.0,1.68230769230769,"2,970",4.0,2.0,64.0,17.0,125,5636.0,9829.0,57.3,5636.0,1837,623,1005,209,74.0,455,3186,84,0.01,330000,265600,280000,221100,230000,192600,230000,206600,689200,577500,0.8048484848484848,0.7896428571428571,0.837391304347826,0.8982608695652174,0.837928032501451,0.1621621621621621,0.1557755775577557,0.0817577925396014,0.0856150104239054,0.0,0.0,0.0,0.0013533325814818,0.2554479418886198,0.2972530335740341
용산구,원효로1동,1784.0,0.1040597293513765,9.0,4.0,44.44444444444444,1.0,1.0,1.0,3728.0,845.0,4.4,1288.0,126.0,10.22222222222222,0.0,0.0,4.0,21.0,348.0,357739.0,29.0,0.59,49.15254237288136,78.0,132.20338983050848,1.0,1.6949152542372885,36470.0,3871.0,1725.0,5840.0,4188.0,12536.0,2071.0,3091.0,3148.0,0.428,0.153,0.772,17774.0,630.0,0.04,2967.0,13.0,1.68230769230769,"2,970",4.0,2.0,64.0,20.0,125,5251.0,6919.0,75.9,5251.0,563,219,228,116,3405.0,43,1161,79,0.65,330000,265600,280000,221100,230000,192600,230000,206600,689200,577500,0.8048484848484848,0.7896428571428571,0.837391304347826,0.8982608695652174,0.837928032501451,0.1621621621621621,0.1557755775577557,0.0817577925396014,0.0856150104239054,0.0,0.0,0.0,0.0013533325814818,0.2554479418886198,0.2972530335740341
용산구,한강로동,1799.0,0.0846867203314032,10.0,4.0,40.0,0.0,0.0,0.0,3728.0,845.0,4.4,1288.0,126.0,10.22222222222222,0.0,0.0,3.0,13.0,348.0,357739.0,67.0,2.9,23.10344827586207,192.0,66.20689655172414,3.0,1.0344827586206895,36470.0,3871.0,1725.0,5840.0,4188.0,12536.0,2071.0,3091.0,3148.0,0.428,0.153,0.772,22886.0,1643.0,0.07,2967.0,13.0,1.68230769230769,"2,970",4.0,2.0,64.0,48.0,125,6769.0,8785.0,77.1,6769.0,905,592,200,113,5192.0,162,431,79,0.77,330000,265600,280000,221100,230000,192600,230000,206600,689200,577500,0.8048484848484848,0.7896428571428571,0.837391304347826,0.8982608695652174,0.837928032501451,0.1621621621621621,0.1557755775577557,0.0817577925396014,0.0856150104239054,0.0,0.0,0.0,0.0013533325814818,0.2554479418886198,0.2972530335740341
용산구,한남동,1660.0,0.0850932950584375,7.0,2.0,28.57142857142857,1.0,1.0,1.0,3728.0,845.0,4.4,1288.0,126.0,10.22222222222222,0.0,0.0,4.0,17.0,348.0,357739.0,81.0,3.01,26.91029900332226,136.0,45.182724252491695,3.0,0.9966777408637876,36470.0,3871.0,1725.0,5840.0,4188.0,12536.0,2071.0,3091.0,3148.0,0.428,0.153,0.772,22054.0,2546.0,0.12,2967.0,13.0,1.68230769230769,"2,970",4.0,2.0,64.0,31.0,125,8174.0,9435.0,86.6,8174.0,1630,653,759,218,3626.0,1068,1758,92,0.44,330000,265600,280000,221100,230000,192600,230000,206600,689200,577500,0.8048484848484848,0.7896428571428571,0.837391304347826,0.8982608695652174,0.837928032501451,0.1621621621621621,0.1557755775577557,0.0817577925396014,0.0856150104239054,0.0,0.0,0.0,0.0013533325814818,0.2554479418886198,0.2972530335740341
성동구,왕십리2동,1721.0,0.1055569185475956,9.0,7.0,77.77777777777779,1.0,1.0,1.0,5286.0,1205.0,4.4,1865.0,180.0,10.36111111111111,1.0,2.4390243902439024,1.0,20.0,406.0,304821.0,12.0,0.41,29.26829268292683,31.0,75.60975609756098,1.0,2.4390243902439024,62937.0,5967.0,12232.0,3768.0,8719.0,25408.0,6843.0,0.0,0.0,0.488,0.289,0.891,16688.0,384.0,0.02,2194.0,16.0,1.05125,"4,175",7.0,5.0,20.0,14.0,113,5060.0,6925.0,73.1,5060.0,608,79,437,92,4243.0,9,167,33,0.84,249000,235400,249000,219300,262000,224500,262000,241000,262000,197000,0.9453815261044176,0.880722891566265,0.8568702290076335,0.9198473282442748,0.7519083969465649,0.0891891891891892,0.1225522552255225,0.0500766479305058,0.0831132731063238,0.0338624338624338,0.0446778711484593,0.0289855072463768,0.040148866583963,0.0203609949372661,0.0139953845008561
성동구,마장동,1624.0,0.0737042752110374,12.0,6.0,50.0,4.0,2.0,2.0,5286.0,1205.0,4.4,1865.0,180.0,10.36111111111111,1.0,0.9523809523809524,6.0,24.0,406.0,304821.0,28.0,1.05,26.666666666666664,65.0,61.90476190476191,1.0,0.9523809523809524,62937.0,5967.0,12232.0,3768.0,8719.0,25408.0,6843.0,0.0,0.0,0.488,0.289,0.891,22706.0,672.0,0.03,2194.0,16.0,1.05125,"4,175",7.0,5.0,20.0,20.0,113,6564.0,9719.0,67.5,6564.0,1206,456,492,258,4173.0,212,816,157,0.64,249000,235400,249000,219300,262000,224500,262000,241000,262000,197000,0.9453815261044176,0.880722891566265,0.8568702290076335,0.9198473282442748,0.7519083969465649,0.0891891891891892,0.1225522552255225,0.0500766479305058,0.0831132731063238,0.0338624338624338,0.0446778711484593,0.0289855072463768,0.040148866583963,0.0203609949372661,0.0139953845008561
성동구,사근동,592.0,0.0494115683165011,3.0,2.0,66.66666666666666,2.0,1.0,1.0,5286.0,1205.0,4.4,1865.0,180.0,10.36111111111111,0.0,0.0,4.0,4.0,406.0,304821.0,15.0,1.1,13.636363636363637,40.0,36.36363636363636,1.0,0.9090909090909092,62937.0,5967.0,12232.0,3768.0,8719.0,25408.0,6843.0,0.0,0.0,0.488,0.289,0.891,14082.0,2101.0,0.15,2194.0,16.0,1.05125,"4,175",7.0,5.0,20.0,2.0,113,3183.0,7150.0,44.5,3183.0,793,132,545,116,1288.0,55,982,65,0.4,249000,235400,249000,219300,262000,224500,262000,241000,262000,197000,0.9453815261044176,0.880722891566265,0.8568702290076335,0.9198473282442748,0.7519083969465649,0.0891891891891892,0.1225522552255225,0.0500766479305058,0.0831132731063238,0.0338624338624338,0.0446778711484593,0.0289855072463768,0.040148866583963,0.0203609949372661,0.0139953845008561
성동구,행당1동,1413.0,0.1033196841181632,9.0,5.0,55.55555555555556,1.0,0.0,0.0,5286.0,1205.0,4.4,1865.0,180.0,10.36111111111111,1.0,1.6949152542372885,1.0,65.0,406.0,304821.0,24.0,0.59,40.67796610169492,81.0,137.28813559322035,1.0,1.6949152542372885,62937.0,5967.0,12232.0,3768.0,8719.0,25408.0,6843.0,0.0,0.0,0.488,0.289,0.891,13996.0,320.0,0.02,2194.0,16.0,1.05125,"4,175",7.0,5.0,20.0,55.0,113,4990.0,5748.0,86.8,4990.0,573,155,341,77,3680.0,0,680,57,0.74,249000,235400,249000,219300,262000,224500,262000,241000,262000,197000,0.9453815261044176,0.880722891566265,0.8568702290076335,0.9198473282442748,0.7519083969465649,0.0891891891891892,0.1225522552255225,0.0500766479305058,0.0831132731063238,0.0338624338624338,0.0446778711484593,0.0289855072463768,0.040148866583963,0.0203609949372661,0.0139953845008561
성동구,행당2동,2544.0,0.1103400416377515,13.0,3.0,23.07692307692308,1.0,0.0,0.0,5286.0,1205.0,4.4,1865.0,180.0,10.36111111111111,0.0,0.0,2.0,73.0,406.0,304821.0,4.0,0.42,9.523809523809524,44.0,104.76190476190476,1.0,2.380952380952381,62937.0,5967.0,12232.0,3768.0,8719.0,25408.0,6843.0,0.0,0.0,0.488,0.289,0.891,23148.0,92.0,0.0,2194.0,16.0,1.05125,"4,175",7.0,5.0,20.0,35.0,113,8481.0,8747.0,97.0,8481.0,133,10,104,19,8134.0,16,194,0,0.96,249000,235400,249000,219300,262000,224500,262000,241000,262000,197000,0.9453815261044176,0.880722891566265,0.8568702290076335,0.9198473282442748,0.7519083969465649,0.0891891891891892,0.1225522552255225,0.0500766479305058,0.0831132731063238,0.0338624338624338,0.0446778711484593,0.0289855072463768,0.040148866583963,0.0203609949372661,0.0139953845008561
성동구,응봉동,1661.0,0.1103874526483684,6.0,3.0,50.0,1.0,0.0,0.0,5286.0,1205.0,4.4,1865.0,180.0,10.36111111111111,1.0,1.7543859649122808,3.0,23.0,406.0,304821.0,3.0,0.57,5.2631578947368425,40.0,70.17543859649123,1.0,1.7543859649122808,62937.0,5967.0,12232.0,3768.0,8719.0,25408.0,6843.0,0.0,0.0,0.488,0.289,0.891,15100.0,53.0,0.0,2194.0,16.0,1.05125,"4,175",7.0,5.0,20.0,9.0,113,5322.0,5497.0,96.8,5322.0,150,37,96,17,3868.0,42,1254,8,0.73,249000,235400,249000,219300,262000,224500,262000,241000,262000,197000,0.9453815261044176,0.880722891566265,0.8568702290076335,0.9198473282442748,0.7519083969465649,0.0891891891891892,0.1225522552255225,0.0500766479305058,0.0831132731063238,0.0338624338624338,0.0446778711484593,0.0289855072463768,0.040148866583963,0.0203609949372661,0.0139953845008561
성동구,금호1가동,1794.0,0.1191551540913921,10.0,5.0,50.0,1.0,0.0,0.0,5286.0,1205.0,4.4,1865.0,180.0,10.36111111111111,0.0,0.0,2.0,36.0,406.0,304821.0,8.0,0.46,17.391304347826086,53.0,115.21739130434784,1.0,2.1739130434782608,62937.0,5967.0,12232.0,3768.0,8719.0,25408.0,6843.0,0.0,0.0,0.488,0.289,0.891,15137.0,81.0,0.01,2194.0,16.0,1.05125,"4,175",7.0,5.0,20.0,15.0,113,6021.0,6045.0,99.6,6021.0,77,20,27,30,5058.0,0,861,25,0.84,249000,235400,249000,219300,262000,224500,262000,241000,262000,197000,0.9453815261044176,0.880722891566265,0.8568702290076335,0.9198473282442748,0.7519083969465649,0.0891891891891892,0.1225522552255225,0.0500766479305058,0.0831132731063238,0.0338624338624338,0.0446778711484593,0.0289855072463768,0.040148866583963,0.0203609949372661,0.0139953845008561
성동구,금호4가동,1866.0,0.1323591998865087,8.0,3.0,37.5,2.0,1.0,1.0,5286.0,1205.0,4.4,1865.0,180.0,10.36111111111111,0.0,0.0,2.0,38.0,406.0,304821.0,18.0,0.84,21.42857142857143,50.0,59.523809523809526,1.0,1.1904761904761905,62937.0,5967.0,12232.0,3768.0,8719.0,25408.0,6843.0,0.0,0.0,0.488,0.289,0.891,14228.0,130.0,0.01,2194.0,16.0,1.05125,"4,175",7.0,5.0,20.0,28.0,113,5223.0,5812.0,89.9,5223.0,397,111,229,57,4439.0,101,254,32,0.85,249000,235400,249000,219300,262000,224500,262000,241000,262000,197000,0.9453815261044176,0.880722891566265,0.8568702290076335,0.9198473282442748,0.7519083969465649,0.0891891891891892,0.1225522552255225,0.0500766479305058,0.0831132731063238,0.0338624338624338,0.0446778711484593,0.0289855072463768,0.040148866583963,0.0203609949372661,0.0139953845008561
성동구,성수1가1동,1398.0,0.0868916651128099,6.0,4.0,66.66666666666666,3.0,2.0,2.0,5286.0,1205.0,4.4,1865.0,180.0,10.36111111111111,2.0,1.015228426395939,3.0,30.0,406.0,304821.0,12.0,1.97,6.091370558375635,74.0,37.56345177664975,0.0,0.0,62937.0,5967.0,12232.0,3768.0,8719.0,25408.0,6843.0,0.0,0.0,0.488,0.289,0.891,16407.0,318.0,0.02,2194.0,16.0,1.05125,"4,175",7.0,5.0,20.0,15.0,113,4897.0,6937.0,70.6,4897.0,629,117,417,95,3313.0,307,557,91,0.68,249000,235400,249000,219300,262000,224500,262000,241000,262000,197000,0.9453815261044176,0.880722891566265,0.8568702290076335,0.9198473282442748,0.7519083969465649,0.0891891891891892,0.1225522552255225,0.0500766479305058,0.0831132731063238,0.0338624338624338,0.0446778711484593,0.0289855072463768,0.040148866583963,0.0203609949372661,0.0139953845008561
